,Team,Season,AVG(Score),AVG(fgm),AVG(fga),AVG(fgm3),AVG(fga3),AVG(ftm),AVG(fta),AVG(dr),AVG(ast),AVG(stl),AVG(blk),AVG(pf)
1960,1427,2008,61.30769231,20.69230769,51.11538462,6.269230769,18.80769231,13.65384615,20.80769231,17.19230769,10.61538462,8.076923077,1.307692308,20.19230769
1961,1428,2008,67.93333333,24.56666667,51.73333333,7.233333333,18.43333333,11.56666667,15.4,24.63333333,14.66666667,5.5,3.366666667,18.8
1962,1429,2008,74.27272727,26.63636364,51.36363636,5.909090909,14.63636364,15.09090909,19.12121212,23.42424242,17.93939394,5,2.636363636,17.03030303
1963,1430,2008,70.18518519,24.74074074,54.92592593,7.740740741,20.62962963,12.96296296,17.40740741,21.85185185,12.77777778,6.37037037,2.777777778,18.22222222
1964,1431,2008,76.8125,26.0625,59.71875,6.5625,19.9375,18.125,27.5,24.96875,13.4375,7.71875,2.78125,23.375
1965,1433,2008,67.09677419,23.12903226,53.06451613,6.387096774,17.06451613,14.4516129,21.38709677,24.4516129,12.58064516,8.032258065,5.322580645,18.32258065
1966,1434,2008,69.875,23.9375,53.75,9.1875,23.78125,12.8125,18.90625,24.1875,13.625,4.5625,2.40625,18.4375
1967,1435,2008,80.57575758,27.36363636,58.60606061,9.060606061,22.42424242,16.78787879,22.81818182,24.87878788,18,6,3.575757576,18.21212121
1968,1436,2008,72.29032258,26.03225806,56.77419355,5.709677419,16.06451613,14.51612903,21.19354839,24.96774194,14.61290323,6,4.838709677,20
1969,1437,2008,72.84375,24.84375,57.9375,7.0625,20.625,16.09375,22.25,22.625,13.6875,8.09375,2.90625,20.78125
1970,1438,2008,76.8,26.43333333,61.3,8.266666667,22.56666667,15.66666667,21.86666667,26,13.43333333,5.966666667,2.2,19.73333333
1971,1439,2008,69.21875,24.46875,56.46875,5.1875,15.84375,15.09375,22.09375,25.3125,13.09375,7.21875,4.9375,19.25
1972,1440,2008,84.92,29.92,70,11.28,35.32,13.8,19.8,22.44,16.16,11.36,2.44,17.84
1973,1441,2008,63.06666667,22.96666667,57.9,7.733333333,22.2,9.4,14,21.03333333,11.63333333,7.1,2.5,20.83333333
1974,1442,2008,66.25,22.57142857,54.03571429,5.178571429,14.71428571,15.92857143,22.92857143,22.21428571,11.28571429,6.071428571,2.285714286,22.32142857
1975,1443,2008,76.61290323,27.32258065,57.67741935,7.225806452,18.70967742,14.74193548,20.87096774,22.61290323,12.58064516,7.64516129,3.64516129,21.09677419
1976,1444,2008,69.71875,22.125,51.5625,7,19.40625,18.46875,24.53125,23.96875,10.90625,5.0625,2.28125,21.34375
1977,1445,2008,61.89285714,22.17857143,56.67857143,5.285714286,18.21428571,12.25,19.53571429,22.03571429,10.53571429,8.035714286,2.928571429,18.03571429
1978,1447,2008,71.51612903,26.41935484,59.5483871,5.741935484,18.32258065,12.93548387,21.58064516,26.90322581,14.25806452,6.516129032,3.741935484,18.64516129
1979,1448,2008,72.2,26.13333333,60.36666667,6.3,19.93333333,13.63333333,20.53333333,23.73333333,11.9,8.066666667,5.166666667,19.03333333
1980,1449,2008,73.28125,27.59375,60.96875,5.84375,16.5,12.25,20.75,23,13.875,6.3125,2.15625,20.625
1981,1450,2008,67.0625,23.25,48.625,6.375,16.71875,14.1875,19.34375,21.4375,13.6875,6.25,2.875,15.3125
1982,1451,2008,65.71428571,21.64285714,48.03571429,6.357142857,17.17857143,16.07142857,21.57142857,23.71428571,11.82142857,5.392857143,3.5,19.64285714
1983,1452,2008,74.6969697,26.39393939,58.15151515,7.272727273,20.33333333,14.63636364,21.54545455,23.75757576,15.45454545,7.181818182,5.121212121,19.15151515
1984,1453,2008,69.03333333,24.73333333,53.76666667,5.466666667,14.9,14.1,19.1,22.86666667,11.76666667,5.766666667,3.166666667,19.23333333
1985,1454,2008,66.51724138,22.93103448,58.51724138,6.517241379,21.17241379,14.13793103,20.82758621,23.48275862,12.10344828,5.517241379,2.931034483,19.24137931
1986,1455,2008,62.5483871,21.80645161,52.25806452,5.806451613,18.87096774,13.12903226,19.4516129,23.58064516,12.48387097,5.064516129,2.903225806,18.61290323
1987,1456,2008,61.625,21.3125,51.625,7.9375,23.25,11.0625,15.96875,21.4375,13.28125,5.90625,1.9375,16.53125
1988,1457,2008,65.12903226,23.58064516,53.5483871,6.35483871,17,11.61290323,19.41935484,23.48387097,12.90322581,8.290322581,3.419354839,17.25806452
1989,1458,2008,67.33333333,23.48484848,52.15151515,5.818181818,16.21212121,14.54545455,20.51515152,24.3030303,12.78787879,6.303030303,3.333333333,14.33333333
1990,1459,2008,64.92857143,22.25,52.53571429,7.142857143,19.03571429,13.28571429,20.17857143,22.21428571,12.10714286,5.285714286,2.25,18.17857143
1991,1460,2008,62.70967742,22.12903226,49.16129032,6.741935484,17.38709677,11.70967742,17.32258065,23.25806452,11.87096774,5.032258065,1.741935484,16.12903226
1992,1461,2008,68.14285714,22.75,51.82142857,5.607142857,17.75,17.03571429,23.35714286,26.03571429,13.17857143,5.178571429,4.607142857,18.67857143
1993,1462,2008,75.33333333,25.45454545,53.3030303,7.757575758,19.81818182,16.66666667,22.21212121,24.78787879,15.54545455,5.575757576,3.454545455,17.33333333
1994,1463,2008,67.62962963,23.81481481,53.37037037,6.555555556,19.22222222,13.44444444,19.22222222,21.81481481,13.37037037,8.148148148,3.481481481,19.77777778
1995,1464,2008,63.28571429,23,53.71428571,5.571428571,16.78571429,11.71428571,18.75,22.64285714,12.53571429,6.571428571,2.892857143,18.67857143
1996,1102,2009,57.4137931,19.17241379,44.06896552,6.517241379,17.5862069,12.55172414,18.62068966,20.89655172,11.89655172,5.068965517,2.172413793,17.79310345
1997,1103,2009,66.41176471,22.58823529,54.26470588,7.117647059,21.61764706,14.11764706,19.73529412,21.35294118,12.11764706,7.647058824,2.264705882,20.61764706
1998,1104,2009,72.83333333,25.96666667,59.43333333,4.833333333,14.63333333,16.06666667,22.8,25.73333333,11.16666667,7,4.666666667,17.33333333
1999,1105,2009,64,22.29166667,57.29166667,4.5,16.79166667,14.91666667,22.66666667,22.29166667,10.66666667,8.041666667,3.458333333,20.33333333
2000,1106,2009,69.48275862,25.55172414,54.93103448,5.689655172,17.31034483,12.68965517,20.03448276,24.72413793,14,5.75862069,4.75862069,17.62068966
2001,1107,2009,64,23.06451613,55.25806452,4.193548387,14.25806452,13.67741935,19.03225806,25.19354839,11.83870968,5.161290323,2.032258065,20.19354839
2002,1108,2009,69.28571429,24.03571429,60.82142857,6.392857143,18.96428571,14.82142857,21.96428571,21.28571429,10.60714286,8.392857143,1.714285714,19.46428571
2003,1110,2009,64.4516129,23.35483871,50.06451613,7.096774194,18.83870968,10.64516129,16.41935484,23.4516129,13.06451613,5.419354839,2.516129032,17.93548387
2004,1111,2009,74.8,25.43333333,56.83333333,7.466666667,20.23333333,16.46666667,23.36666667,25.66666667,12.66666667,6.033333333,3.333333333,20.2
2005,1112,2009,72.1875,25.65625,54.0625,6.1875,15.65625,14.6875,20,22.75,14.4375,5.96875,3.0625,15.625
2006,1113,2009,69.54545455,23.78787879,49.39393939,8.090909091,22.09090909,13.87878788,18.75757576,22.90909091,15.60606061,5.909090909,2.090909091,15.90909091
2007,1114,2009,66.41935484,22.93548387,51.25806452,5.129032258,14.35483871,15.41935484,23,24,13.03225806,5.516129032,3.483870968,19.61290323
2008,1115,2009,62.67741935,22.87096774,57.03225806,4,13.90322581,12.93548387,20.93548387,23.64516129,10.93548387,8.741935484,2.709677419,22.67741935
2009,1116,2009,74.6,26.56666667,60.7,6.733333333,20.26666667,14.73333333,22.63333333,24.93333333,13,7.566666667,2.866666667,17.16666667
2010,1117,2009,64.28571429,23.5,55.85714286,4.678571429,14.89285714,12.60714286,18.67857143,24.57142857,13,6.5,3.678571429,17.07142857
2011,1119,2009,58.03333333,21.46666667,51.1,4.8,14.23333333,10.3,14.93333333,21.3,13.2,7.466666667,2.5,19.26666667
2012,1120,2009,72.25,25.78125,58.71875,7.5625,23.09375,13.125,21.65625,24.5,13.9375,8.96875,3.40625,19.03125
2013,1122,2009,74.5,26.36666667,56.6,6.866666667,18.73333333,14.9,21.53333333,23.06666667,14.3,6.266666667,3.233333333,18.73333333
2014,1123,2009,57.90322581,20.83870968,50.70967742,4.322580645,12.74193548,11.90322581,19.48387097,23.80645161,10.74193548,5.096774194,2.032258065,18.4516129
2015,1124,2009,75.33333333,25.78787879,56.54545455,7.96969697,22.45454545,15.78787879,22.36363636,23.42424242,11.51515152,6.818181818,3.575757576,18.90909091
2016,1125,2009,76.58064516,26.32258065,59.41935484,9.903225806,28.29032258,14.03225806,20.51612903,23.67741935,16.41935484,8.032258065,2.516129032,19.09677419
2017,1126,2009,56.8,20.16666667,51.46666667,4.133333333,14.76666667,12.33333333,19.76666667,22.5,9.033333333,6.566666667,2.6,19.5
2018,1127,2009,69.9,24.03333333,55.16666667,6.033333333,18.23333333,15.8,23.03333333,23.43333333,12,7.066666667,4.166666667,20.2
2019,1129,2009,71.76666667,26.73333333,57.1,6.333333333,18.2,11.96666667,17.23333333,24.03333333,15.7,6.3,3.5,18.3
2020,1130,2009,74.93939394,26.27272727,58.93939394,6.393939394,18.96969697,16,21.78787879,22.93939394,14.84848485,6.151515152,4.363636364,17.96969697
2021,1131,2009,68.6,23.26666667,54.86666667,8.9,24.66666667,13.16666667,19.26666667,23.13333333,12.66666667,6.733333333,3.233333333,17.06666667
2022,1132,2009,63.1,22.86666667,53.63333333,6.133333333,17.4,11.23333333,16.86666667,24.16666667,12.16666667,6.7,3.633333333,17.23333333
2023,1133,2009,66.78125,22.21875,51.1875,5.75,18.0625,16.59375,23.09375,21.59375,12.21875,7.625,3.53125,18.5625
2024,1135,2009,61.14285714,21.39285714,50.21428571,5.821428571,18.35714286,12.53571429,19.03571429,24.25,13.32142857,4.607142857,3,15.17857143
2025,1136,2009,57.5862069,20.03448276,51,7.137931034,21.68965517,10.37931034,15.68965517,19.93103448,12.10344828,5.931034483,2.448275862,17.72413793
2026,1137,2009,64.26666667,22.63333333,58.86666667,7.066666667,20.6,11.93333333,17.6,26.8,11.26666667,4.833333333,2.5,20.03333333
2027,1138,2009,65.0625,23.46875,56.375,5.21875,15.28125,12.90625,20,23.21875,12.34375,6.4375,2.75,18.46875
2028,1139,2009,67,21.76666667,49.76666667,7.933333333,22.5,15.53333333,21.53333333,23.9,12.76666667,6,3.233333333,17.86666667
2029,1140,2009,77.19354839,27.64516129,56.74193548,7.290322581,19.19354839,14.61290323,20.06451613,27.16129032,16.35483871,7.064516129,3.64516129,18.64516129
2030,1141,2009,62.19354839,21.93548387,52.51612903,5.806451613,17.29032258,12.51612903,19.83870968,19.93548387,9.870967742,7.870967742,2.548387097,22.4516129
2031,1142,2009,65.07142857,23.03571429,56.82142857,6.75,20,12.25,17.39285714,22.64285714,10.71428571,5.892857143,2.857142857,15.32142857
2032,1143,2009,75.03125,27.09375,55.90625,6.34375,14.625,14.5,19.1875,23.71875,15.53125,4.90625,2,16.8125
2033,1144,2009,71.21428571,24.53571429,57.71428571,5.928571429,17.17857143,16.21428571,23,24.14285714,15.5,8.107142857,2.571428571,20.46428571
2034,1145,2009,62.87096774,23.03225806,56.35483871,5.032258065,17.5483871,11.77419355,19.12903226,25.16129032,12.09677419,5.161290323,4.548387097,20.5483871
2035,1146,2009,60.52,20.04,52.64,5.12,16.36,15.32,23.04,22.16,9.64,5.2,2.84,19.08
2036,1147,2009,64.29032258,22.38709677,55.5483871,7.483870968,21.70967742,12.03225806,17.70967742,20.35483871,12,8.903225806,2.64516129,21.93548387
2037,1148,2009,64.76666667,23.96666667,53.53333333,4.166666667,13.2,12.66666667,17.6,21.26666667,13,6.133333333,2.733333333,14.66666667
2038,1149,2009,65.26923077,24.53846154,58.07692308,6.5,20.23076923,9.692307692,15.5,24.69230769,12.11538462,5.538461538,2.923076923,17.76923077
2039,1150,2009,68.70967742,24.25806452,59.09677419,6.967741935,22.80645161,13.22580645,19.38709677,22.5483871,13.61290323,6.451612903,3.322580645,18.58064516
2040,1151,2009,75,24.75,56.28125,8.125,23.25,17.375,26.6875,26.125,13.21875,5.96875,2.21875,18.0625
2041,1152,2009,82.83333333,29.33333333,64.63333333,7.666666667,22.66666667,16.5,24.33333333,23.66666667,15.63333333,9.566666667,3.933333333,21
2042,1153,2009,68.34375,24.75,58.40625,7.28125,21.9375,11.5625,17.59375,23.375,14.5625,5.71875,3.21875,18.28125
2043,1154,2009,66.26666667,23.4,52.3,6.4,18.5,13.06666667,18.2,23.2,11.26666667,5.2,1.566666667,17.23333333
2044,1155,2009,78.96774194,28.74193548,61.48387097,8.096774194,21.35483871,13.38709677,19.58064516,22.70967742,14.96774194,9.35483871,5.806451613,17.96774194
2045,1156,2009,64.96875,23.03125,54.15625,4.75,15.34375,14.15625,20.09375,22.09375,13.4375,8.59375,3.28125,18.375
2046,1157,2009,67.51851852,24.77777778,56.96296296,6.888888889,20.85185185,11.07407407,17.96296296,23.7037037,14.14814815,6.37037037,2.814814815,16.92592593
2047,1158,2009,76.94117647,27.97058824,59.61764706,8.205882353,21.91176471,12.79411765,19.38235294,23.97058824,13.52941176,6.911764706,4.294117647,16.08823529
2048,1159,2009,56.7,19.66666667,48.86666667,4.933333333,15.56666667,12.43333333,18.53333333,22.4,10.33333333,4.5,3.3,16.93333333
2049,1160,2009,62.86666667,21.73333333,47.86666667,5.633333333,16.13333333,13.76666667,18.93333333,20.76666667,11.6,6.1,1.666666667,18.66666667
2050,1161,2009,68.86666667,23.66666667,55.2,6.166666667,17.43333333,15.36666667,21.33333333,21.63333333,10.93333333,5.833333333,2.4,19.43333333
2051,1162,2009,60.32142857,21.5,53.17857143,4.928571429,15.53571429,12.39285714,18.53571429,23.14285714,11.57142857,6.607142857,1.928571429,18.75
2052,1163,2009,77.32258065,27.38709677,58.25806452,4.741935484,13.67741935,17.80645161,26.29032258,28.51612903,15.38709677,5.806451613,8,12.90322581
2053,1164,2009,62.87096774,22.48387097,55.25806452,5.64516129,16.77419355,12.25806452,17.16129032,20.38709677,9.612903226,7.967741935,1.451612903,16.22580645
2054,1165,2009,73.20689655,26.17241379,55.37931034,7.482758621,18.34482759,13.37931034,18.13793103,25.06896552,15.4137931,6.75862069,3.931034483,18.13793103
2055,1166,2009,73.60606061,24.54545455,55.03030303,7.96969697,20.78787879,16.54545455,22.03030303,22.72727273,13.96969697,8.212121212,4,19
2056,1167,2009,64.65517241,22.27586207,56.68965517,6.379310345,20.06896552,13.72413793,20.24137931,19.72413793,10.5862069,5.448275862,2.275862069,18.34482759
2057,1168,2009,72.22580645,25.29032258,58.80645161,8.032258065,23.64516129,13.61290323,19.09677419,21.64516129,12.83870968,6.612903226,3.548387097,18.38709677
2058,1169,2009,73.75862069,26.48275862,58.10344828,7.034482759,19.55172414,13.75862069,19.93103448,24.03448276,14.10344828,8.827586207,2.620689655,21.96551724
2059,1170,2009,56.96551724,19.79310345,49.4137931,5.275862069,14.62068966,12.10344828,17.48275862,20.06896552,10.27586207,4.448275862,1.586206897,18
2060,1171,2009,61.25925926,22.40740741,55.55555556,5.148148148,15.33333333,11.2962963,17.37037037,21.40740741,9.37037037,6.518518519,4.333333333,20.03703704
2061,1172,2009,77.46875,27.15625,62.46875,8.625,24.53125,14.53125,20.53125,25.75,13.9375,7.75,3.1875,20.125
2062,1173,2009,67.51515152,23.93939394,55.93939394,5.515151515,16.66666667,14.12121212,21.87878788,24.21212121,14.06060606,6.333333333,3.515151515,19
2063,1174,2009,67.9375,22.96875,55.5625,7.21875,21.75,14.78125,21.03125,23.75,13.09375,5.625,2.84375,18.15625
2064,1175,2009,57.06666667,21.16666667,50.16666667,5.9,17.2,8.833333333,13.46666667,18.96666667,9.866666667,5.2,3.833333333,16.06666667
2065,1176,2009,60.77419355,20.70967742,43.19354839,7.838709677,20.80645161,11.51612903,15.61290323,19.16129032,13.61290323,5.161290323,2.032258065,20.80645161
2066,1177,2009,64.33333333,23.63636364,58.18181818,5.696969697,19.24242424,11.36363636,18.45454545,21.72727273,11.3030303,6.757575758,3.090909091,15.18181818
2067,1178,2009,56.4137931,20.34482759,48.89655172,3.275862069,11.68965517,12.44827586,19.20689655,20.5862069,10.31034483,6.448275862,2.896551724,20.82758621
2068,1179,2009,64.06451613,20.5483871,49.4516129,7.806451613,22.4516129,15.16129032,20.12903226,23.4516129,11.22580645,6.387096774,2.322580645,15.70967742
2069,1180,2009,61.65517241,21,56.37931034,4.896551724,16.68965517,14.75862069,21.96551724,24.62068966,11.13793103,4.896551724,3.827586207,19.86206897
2070,1181,2009,78.02941176,26.58823529,59.29411765,7.235294118,20.73529412,17.61764706,24.35294118,23.29411765,13.38235294,8.5,4.088235294,18.02941176
2071,1182,2009,78.03030303,27.24242424,58.06060606,8.454545455,24.09090909,15.09090909,21.72727273,22.42424242,16.72727273,7.666666667,3.272727273,17.18181818
2072,1183,2009,63.35714286,23.07142857,52.39285714,4.964285714,13.85714286,12.25,17.14285714,23.10714286,12.28571429,4.821428571,1.785714286,17.60714286
2073,1184,2009,71.07142857,25.10714286,53.71428571,10.17857143,25.07142857,10.67857143,15.25,18.78571429,15.67857143,7.464285714,1.785714286,16.5
2074,1185,2009,54.93333333,19.8,50.56666667,4.666666667,15.6,10.66666667,17.56666667,21.66666667,10.83333333,5.9,3.366666667,16.86666667
2075,1186,2009,62.5862069,22.72413793,54.48275862,5.413793103,16.96551724,11.72413793,17.03448276,21.4137931,11.48275862,5.793103448,2.172413793,19.17241379
2076,1187,2009,71.92592593,24.11111111,55.37037037,8.814814815,23.07407407,14.88888889,20.18518519,23.11111111,14,5.148148148,2.962962963,17.48148148
2077,1188,2009,64.73913043,22.95652174,55.91304348,6.173913043,18.56521739,12.65217391,18.17391304,22.08695652,11.04347826,6.043478261,3.173913043,20.56521739
2078,1189,2009,64.72413793,23.37931034,54.51724138,6.034482759,17.31034483,11.93103448,18.17241379,21.96551724,13.06896552,6.655172414,3.310344828,18.44827586
2079,1190,2009,78.09375,27.625,59.59375,5.9375,17.375,16.90625,23.71875,26.125,12.40625,8.375,3.71875,18.3125
2080,1191,2009,66.55172414,23.37931034,52.20689655,3.24137931,9.965517241,16.55172414,23.79310345,23.5862069,14.5862069,5.655172414,1.24137931,19.93103448
2081,1192,2009,63.63333333,22.5,53.8,4.1,14.6,14.53333333,22.83333333,20.56666667,11.16666667,5.833333333,4.333333333,17.23333333
2082,1193,2009,65.40625,23.09375,54.875,6.25,18.78125,12.96875,19.75,22.875,13.34375,6.40625,3.6875,17.78125
2083,1194,2009,64.96875,23,55.53125,5.40625,16.625,13.5625,18.34375,22.25,12.21875,4.46875,3.25,18.5625
2084,1195,2009,65.16666667,21.66666667,53.6,5.5,16.3,16.33333333,23.3,23.36666667,13.56666667,7.466666667,2.966666667,20.46666667
2085,1196,2009,77.39393939,28.33333333,59.60606061,8.181818182,22.24242424,12.54545455,18.15151515,23.21212121,16.6969697,8.424242424,2.757575758,16.12121212
2086,1197,2009,61.25806452,21.58064516,55.61290323,6.774193548,21.09677419,11.32258065,18.19354839,21.12903226,10.74193548,6.935483871,2.129032258,19
2087,1198,2009,62.90322581,21.87096774,52.5483871,6.096774194,17.06451613,13.06451613,20.4516129,22.67741935,11.96774194,5.258064516,2.774193548,19.03225806
2088,1199,2009,68.61764706,23.52941176,54.11764706,6.235294118,18.17647059,15.32352941,21.20588235,24.26470588,12.26470588,8.176470588,5.823529412,18.82352941
2089,1200,2009,61.35714286,22.03571429,58.07142857,6.035714286,20.32142857,11.25,17.96428571,19.60714286,10.82142857,6.214285714,2.857142857,19.46428571
2090,1201,2009,67.61764706,23.61764706,53.88235294,7.176470588,20.61764706,13.20588235,19.67647059,23.14705882,14.17647059,6.558823529,4.735294118,16.73529412
2091,1202,2009,60.53571429,21.32142857,53.10714286,5.428571429,17.53571429,12.46428571,18.07142857,20.42857143,11.35714286,5.285714286,2.964285714,20.21428571
2092,1203,2009,66.17857143,23.25,53,5.821428571,16.07142857,13.85714286,20.39285714,23.89285714,12.64285714,5.928571429,4.571428571,19.32142857
2093,1204,2009,69.5862069,25.4137931,59.20689655,7.034482759,20.62068966,11.72413793,17.75862069,21.82758621,11.4137931,6.75862069,2.379310345,19.89655172
2094,1205,2009,73.14814815,26,61.11111111,8.037037037,23.07407407,13.11111111,19.25925926,24.25925926,15.81481481,7.185185185,1.814814815,20.14814815
2095,1206,2009,66.125,24.53125,54.75,5.3125,16.03125,11.75,18.34375,24.5625,11.59375,6.09375,3.125,15.71875
2096,1207,2009,69.2,23.83333333,51.13333333,6.066666667,18.36666667,15.46666667,21.73333333,22.96666667,13.66666667,7.966666667,4,17.8
2097,1208,2009,64.90625,23.71875,57.5625,6.375,18.65625,11.09375,17.375,24.96875,13.03125,7.28125,3.8125,16.71875
2098,1209,2009,59.33333333,22,52.93333333,5.533333333,17.4,9.8,15.9,21.5,11.2,6.933333333,2.5,17.73333333
2099,1210,2009,71.22580645,26.29032258,60.25806452,5.129032258,15.87096774,13.51612903,21.4516129,26.03225806,14.90322581,8.258064516,4.967741935,19.61290323
2100,1211,2009,78.8,28.53333333,58.5,7.4,18.56666667,14.33333333,20.23333333,27.5,15,7.5,5,16.13333333
2101,1212,2009,59.57142857,21.53571429,53.14285714,5.75,17.78571429,10.75,17.60714286,21.78571429,11.60714286,4.964285714,2.714285714,18.07142857
2102,1214,2009,57.48387097,19.70967742,52.87096774,4.935483871,18.70967742,13.12903226,19.90322581,22.29032258,10.70967742,8.35483871,3.838709677,17.4516129
2103,1216,2009,60.54545455,21.06060606,53.15151515,7.818181818,25.21212121,10.60606061,14.96969697,22.06060606,12.87878788,6.545454545,1.636363636,20.66666667
2104,1217,2009,66.51851852,22.7037037,49.18518519,6.074074074,16.77777778,15.03703704,20.77777778,21.33333333,12.18518519,7.111111111,3.481481481,17.40740741
2105,1218,2009,64.03333333,21.96666667,51.8,3.533333333,12.46666667,16.56666667,23.2,21.56666667,12.93333333,5.733333333,3.8,18.8
2106,1219,2009,61.77777778,23.22222222,56.48148148,5.592592593,18.55555556,9.740740741,15.48148148,23.96296296,11.7037037,6.888888889,4.333333333,17.7037037
2107,1220,2009,66.4516129,22.74193548,58.03225806,5.612903226,17.74193548,15.35483871,22.09677419,25.64516129,11.38709677,6.580645161,5.290322581,21.09677419
2108,1221,2009,64.59375,23.1875,53.96875,4.59375,14.625,13.625,20.09375,22.34375,14.0625,8.46875,3.1875,19.75
2109,1222,2009,76.75,26.8125,62.84375,5.84375,17.84375,17.28125,23.125,24.5,12.3125,8.125,4.25,17.5
2110,1223,2009,68.06896552,23.86206897,59.10344828,7.75862069,24.03448276,12.5862069,19.13793103,21.4137931,11.62068966,7.413793103,2.620689655,20.96551724
2111,1224,2009,61.29032258,21.29032258,50.83870968,5.451612903,17.16129032,13.25806452,20.74193548,21.96774194,10.12903226,4.774193548,3.225806452,17.77419355
2112,1225,2009,65.23333333,23.1,50.26666667,5.733333333,15.93333333,13.3,20.4,21,13.36666667,6.566666667,3.3,18.4
2113,1226,2009,64.96774194,23.67741935,51.16129032,4.096774194,12.22580645,13.51612903,19.5483871,22.09677419,12.4516129,5.548387097,3.677419355,19.58064516
2114,1227,2009,66.9,23.2,56.73333333,6.4,17.66666667,14.1,18.26666667,24.2,12.53333333,6.133333333,3.333333333,16.76666667
2115,1228,2009,64.60606061,25.09090909,54.60606061,5.545454545,15.72727273,8.878787879,12.48484848,23.72727273,17.60606061,5.757575758,3.606060606,15.06060606
2116,1229,2009,70.75757576,24.48484848,55.06060606,8.666666667,22.72727273,13.12121212,18.81818182,25.51515152,13.33333333,7.090909091,2.848484848,17.57575758
2117,1231,2009,59.36666667,20.96666667,49.36666667,5.333333333,16.03333333,12.1,18.46666667,20.6,11.53333333,6.1,2.1,19.36666667
2118,1232,2009,63,21.03225806,51.41935484,7.774193548,22.03225806,13.16129032,18.03225806,21.80645161,11.90322581,5.129032258,2.774193548,18.58064516
2119,1233,2009,62.25806452,20.5483871,49.70967742,5.612903226,16.90322581,15.5483871,23.58064516,22.38709677,12.09677419,6.612903226,2.935483871,19.80645161
2120,1234,2009,60.21875,20.3125,45.90625,8.0625,22.15625,11.53125,15.5,21.1875,11.71875,4.75,2.125,16.78125
2121,1235,2009,64.9375,23.375,54.125,7.375,21.34375,10.8125,15.34375,25.90625,14.1875,3.96875,3.4375,15.78125
2122,1236,2009,65.20689655,22.44827586,51.89655172,6.413793103,15.72413793,13.89655172,18.89655172,21.68965517,10.62068966,4.620689655,3.103448276,18.75862069
2123,1237,2009,63.81481481,23.55555556,50.33333333,5.074074074,14.77777778,11.62962963,17.59259259,20.48148148,12.77777778,6.703703704,3.444444444,15.22222222
2124,1238,2009,69.90909091,24.42424242,56.15151515,4.090909091,15.24242424,16.96969697,24.09090909,23.57575758,13.6969697,7.272727273,2.757575758,19.36363636
2125,1239,2009,74.22580645,25.83870968,57.5483871,6.290322581,17.77419355,16.25806452,23.48387097,23.22580645,13.19354839,8.129032258,3.709677419,20.19354839
2126,1240,2009,69.03846154,24,56.26923077,6.038461538,16.03846154,15,22.84615385,21.65384615,14.69230769,6.230769231,2.192307692,18.65384615
2127,1241,2009,70.90909091,24.06060606,53.60606061,6.939393939,19.45454545,15.84848485,21.03030303,24.42424242,11.90909091,6.151515152,2.212121212,17.39393939
2128,1242,2009,77.125,27.0625,56.53125,6.46875,17.03125,16.53125,22.71875,26.8125,16.21875,6.84375,4.28125,19.28125
2129,1243,2009,75.4516129,26,60.16129032,6.774193548,18.83870968,16.67741935,25.35483871,23,14,7,2.935483871,21.16129032
2130,1244,2009,57.85714286,21.32142857,56.39285714,6.785714286,21.64285714,8.428571429,12.96428571,17.96428571,10.92857143,7.607142857,3.428571429,17.46428571
2131,1245,2009,68,24.8125,57,5.5625,16.90625,12.8125,19.5,23.3125,12.15625,7.78125,2.71875,19.90625
2132,1246,2009,74.75757576,26.03030303,54.15151515,5.606060606,16.18181818,17.09090909,22.09090909,26.36363636,15.63636364,6.818181818,6.848484848,17.81818182
2133,1247,2009,71.19354839,25.12903226,56.96774194,5.419354839,16.16129032,15.51612903,22.64516129,25.22580645,13,6.774193548,3.677419355,17
2134,1248,2009,65.3,21.83333333,54.26666667,7.733333333,24.56666667,13.9,18.56666667,22.3,13.2,6.3,2.4,19.53333333
2135,1249,2009,68.80769231,23.38461538,55.65384615,4.807692308,16.07692308,17.23076923,23.80769231,24.34615385,12.84615385,5.961538462,4.384615385,19.34615385
2136,1250,2009,63.93103448,21.68965517,56.27586207,5.482758621,17.13793103,15.06896552,21.89655172,27.37931034,11.79310345,6.034482759,2.413793103,18.20689655
2137,1251,2009,73.82758621,25.06896552,56.86206897,9.137931034,26.06896552,14.55172414,20.27586207,24.24137931,14.86206897,6.517241379,1.448275862,17.06896552
2138,1252,2009,74.96666667,25.76666667,55.26666667,6.566666667,18.23333333,16.86666667,25.23333333,27,15.53333333,7.3,2.166666667,18.83333333
2139,1253,2009,71.26666667,25.16666667,55.7,6.766666667,20.53333333,14.16666667,20.96666667,23.03333333,14.36666667,7.1,2.6,18.7
2140,1254,2009,70.63333333,23.36666667,57.26666667,6.4,18.86666667,17.5,24.36666667,25.83333333,11.3,6.166666667,2.033333333,18.16666667
2141,1255,2009,74.18518519,26.51851852,63.66666667,7.407407407,23.22222222,13.74074074,20.40740741,20.88888889,15.18518519,9.518518519,2.444444444,22.03703704
2142,1256,2009,63.46875,21.96875,50.0625,5.53125,14.8125,14,21.09375,22.1875,10.53125,5.40625,3.21875,17.6875
2143,1257,2009,73.93939394,26.78787879,59.42424242,8.060606061,22.36363636,12.3030303,19.12121212,25.42424242,16.57575758,9.272727273,6.181818182,17.15151515
